LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
40.09219,-104.83878,340.62,0.38,0.58,2025-06-01,1908,N,VIIRS,n,2.0NRT,302.46,2.47,D,POINT (-104.83878 40.09219)
42.07879,-97.36063,340.52,0.46,0.39,2025-06-01,1908,N,VIIRS,n,2.0NRT,311.43,4.58,D,POINT (-97.36063 42.07879)
43.87572,-85.91084,348.24,0.43,0.46,2025-06-01,1908,N,VIIRS,n,2.0NRT,303.38,10.63,D,POINT (-85.91084 43.87572)
43.87526,-85.91617,340.97,0.43,0.46,2025-06-01,1908,N,VIIRS,n,2.0NRT,302.65,8.74,D,POINT (-85.91617 43.87526)
43.8747,-85.9129,356.03,0.43,0.46,2025-06-01,1908,N,VIIRS,n,2.0NRT,305.45,19.98,D,POINT (-85.9129 43.8747)
46.42363,-99.24584,336.55,0.46,0.39,2025-06-01,1908,N,VIIRS,n,2.0NRT,302.66,26.76,D,POINT (-99.24584 46.42363)
47.14305,-97.88363,339.86,0.41,0.37,2025-06-01,1908,N,VIIRS,l,2.0NRT,311.84,24.58,D,POINT (-97.88363 47.14305)
48.10729,-98.43163,334.51,0.41,0.37,2025-06-01,1908,N,VIIRS,l,2.0NRT,306.17,3.16,D,POINT (-98.43163 48.10729)
48.56336,-98.9566,337.44,0.42,0.38,2025-06-01,1908,N,VIIRS,l,2.0NRT,309.73,10.92,D,POINT (-98.9566 48.56336)
45.00649,-101.09811,332.95,0.57,0.43,2025-06-01,1908,N,VIIRS,l,2.0NRT,306.36,10.04,D,POINT (-101.09811 45.00649)
48.83909,-99.72646,346.91,0.44,0.38,2025-06-01,1910,N,VIIRS,n,2.0NRT,307.11,6.78,D,POINT (-99.72646 48.83909)
47.51665,-114.84258,331.24,0.62,0.72,2025-06-01,1910,N,VIIRS,n,2.0NRT,293.51,4.62,D,POINT (-114.84258 47.51665)
30.36028,-98.98396,349.01,0.77,0.77,2025-06-01,2044,N,VIIRS,n,2.0NRT,294.35,9.89,D,POINT (-98.98396 30.36028)
30.36142,-98.98199,342.55,0.77,0.77,2025-06-01,2044,N,VIIRS,n,2.0NRT,294.35,16.81,D,POINT (-98.98199 30.36142)
30.64048,-100.21896,333.57,0.65,0.73,2025-06-01,2044,N,VIIRS,n,2.0NRT,298.97,7.45,D,POINT (-100.21896 30.64048)
32.44061,-103.38027,335.96,0.44,0.62,2025-06-01,2046,N,VIIRS,l,2.0NRT,308.48,1.69,D,POINT (-103.38027 32.44061)
31.9602,-101.75422,336.29,0.54,0.68,2025-06-01,2046,N,VIIRS,n,2.0NRT,303.03,5.38,D,POINT (-101.75422 31.9602)
32.0035,-103.82685,354.6,0.41,0.61,2025-06-01,2046,N,VIIRS,n,2.0NRT,311.33,13.02,D,POINT (-103.82685 32.0035)
32.00579,-103.82928,352.67,0.41,0.61,2025-06-01,2046,N,VIIRS,n,2.0NRT,310.97,11.56,D,POINT (-103.82928 32.00579)
32.31392,-102.06735,340.67,0.52,0.67,2025-06-01,2046,N,VIIRS,n,2.0NRT,309.05,8.42,D,POINT (-102.06735 32.31392)
32.32296,-101.81234,341.38,0.54,0.68,2025-06-01,2046,N,VIIRS,n,2.0NRT,304.28,2.58,D,POINT (-101.81234 32.32296)
42.74651,-114.81063,342.59,0.45,0.39,2025-06-01,2049,N,VIIRS,n,2.0NRT,310.82,6.62,D,POINT (-114.81063 42.74651)
42.688,-111.58618,337.47,0.4,0.45,2025-06-01,2049,N,VIIRS,l,2.0NRT,311.27,7.86,D,POINT (-111.58618 42.688)
42.68344,-111.59037,341.97,0.4,0.45,2025-06-01,2049,N,VIIRS,n,2.0NRT,311.84,6.85,D,POINT (-111.59037 42.68344)
42.31204,-111.6138,344.42,0.4,0.44,2025-06-01,2049,N,VIIRS,n,2.0NRT,299.34,7.92,D,POINT (-111.6138 42.31204)
42.31694,-111.6056,336.67,0.4,0.44,2025-06-01,2049,N,VIIRS,n,2.0NRT,300.49,7.14,D,POINT (-111.6056 42.31694)
42.31614,-111.6143,354.54,0.4,0.44,2025-06-01,2049,N,VIIRS,n,2.0NRT,302.63,19.42,D,POINT (-111.6143 42.31614)
42.32023,-111.61489,354.22,0.4,0.44,2025-06-01,2049,N,VIIRS,n,2.0NRT,302.12,19.42,D,POINT (-111.61489 42.32023)
42.3338,-111.60262,335.98,0.4,0.44,2025-06-01,2049,N,VIIRS,n,2.0NRT,298.3,4.0,D,POINT (-111.60262 42.3338)
38.16663,-120.88199,346.69,0.45,0.39,2025-06-01,2049,N,VIIRS,n,2.0NRT,307.9,7.66,D,POINT (-120.88199 38.16663)
41.77439,-99.71678,339.3,0.79,0.78,2025-06-01,2049,N,VIIRS,n,2.0NRT,300.99,9.8,D,POINT (-99.71678 41.77439)
41.77405,-99.71523,334.35,0.79,0.78,2025-06-01,2049,N,VIIRS,n,2.0NRT,300.27,11.64,D,POINT (-99.71523 41.77405)
42.29892,-111.62125,335.01,0.4,0.44,2025-06-01,2049,N,VIIRS,n,2.0NRT,298.57,2.68,D,POINT (-111.62125 42.29892)
42.75007,-114.81139,335.3,0.45,0.39,2025-06-01,2049,N,VIIRS,l,2.0NRT,309.07,4.74,D,POINT (-114.81139 42.75007)
48.04331,-116.82017,333.62,0.44,0.38,2025-06-01,2051,N,VIIRS,n,2.0NRT,303.38,10.02,D,POINT (-116.82017 48.04331)
47.52935,-114.81447,335.7,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,303.46,7.58,D,POINT (-114.81447 47.52935)
47.52289,-114.84013,333.06,0.5,0.41,2025-06-01,2051,N,VIIRS,l,2.0NRT,305.58,3.0,D,POINT (-114.84013 47.52289)
47.52357,-114.83343,335.49,0.5,0.41,2025-06-01,2051,N,VIIRS,l,2.0NRT,306.42,3.0,D,POINT (-114.83343 47.52357)
47.52425,-114.82684,342.7,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,309.0,8.26,D,POINT (-114.82684 47.52425)
47.52493,-114.82017,336.16,0.5,0.41,2025-06-01,2051,N,VIIRS,l,2.0NRT,307.37,8.26,D,POINT (-114.82017 47.52493)
47.51472,-114.84496,341.0,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,307.59,5.95,D,POINT (-114.84496 47.51472)
47.51542,-114.83813,339.81,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,308.15,11.76,D,POINT (-114.83813 47.51542)
47.51677,-114.8248,336.43,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,305.96,7.64,D,POINT (-114.8248 47.51677)
47.51503,-114.844,345.02,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,306.86,11.86,D,POINT (-114.844 47.51503)
46.00183,-119.41978,341.42,0.39,0.36,2025-06-01,2051,N,VIIRS,n,2.0NRT,311.24,5.42,D,POINT (-119.41978 46.00183)
48.04258,-116.81614,335.0,0.44,0.38,2025-06-01,2051,N,VIIRS,n,2.0NRT,304.88,8.43,D,POINT (-116.81614 48.04258)
47.52864,-114.82148,335.6,0.5,0.41,2025-06-01,2051,N,VIIRS,n,2.0NRT,301.34,8.26,D,POINT (-114.82148 47.52864)
41.46178,-81.67638,330.79,0.38,0.36,2025-06-02,0724,N,VIIRS,n,2.0NRT,283.09,2.95,N,POINT (-81.67638 41.46178)
41.63722,-87.13833,334.16,0.52,0.41,2025-06-02,0724,N,VIIRS,n,2.0NRT,285.34,3.86,N,POINT (-87.13833 41.63722)
41.36586,-84.92206,345.86,0.43,0.38,2025-06-02,0724,N,VIIRS,n,2.0NRT,280.78,7.64,N,POINT (-84.92206 41.36586)
40.39523,-79.85474,345.32,0.41,0.37,2025-06-02,0724,N,VIIRS,n,2.0NRT,284.18,4.81,N,POINT (-79.85474 40.39523)
40.39187,-79.85575,351.1,0.41,0.37,2025-06-02,0724,N,VIIRS,n,2.0NRT,283.06,4.81,N,POINT (-79.85575 40.39187)
35.9348,-89.71445,348.49,0.39,0.44,2025-06-02,0726,N,VIIRS,n,2.0NRT,291.49,4.43,N,POINT (-89.71445 35.9348)
29.63601,-95.0496,338.46,0.33,0.55,2025-06-02,0729,N,VIIRS,n,2.0NRT,290.45,2.61,N,POINT (-95.0496 29.63601)
41.47914,-90.83171,345.51,0.55,0.68,2025-06-02,0905,N,VIIRS,n,2.0NRT,284.47,3.44,N,POINT (-90.83171 41.47914)
32.00443,-103.82763,337.94,0.4,0.45,2025-06-02,0907,N,VIIRS,n,2.0NRT,294.73,2.99,N,POINT (-103.82763 32.00443)
31.72751,-102.29398,334.42,0.5,0.49,2025-06-02,0907,N,VIIRS,n,2.0NRT,294.18,2.65,N,POINT (-102.29398 31.72751)
48.04408,-116.81786,330.16,0.33,0.55,2025-06-02,1043,N,VIIRS,n,2.0NRT,275.87,1.99,N,POINT (-116.81786 48.04408)
47.57077,-122.36896,330.63,0.4,0.44,2025-06-02,1045,N,VIIRS,n,2.0NRT,283.08,3.38,N,POINT (-122.36896 47.57077)
39.41109,-80.40645,331.27,0.74,0.76,2025-06-02,1705,N,VIIRS,n,2.0NRT,292.3,9.39,D,POINT (-80.40645 39.41109)
37.16481,-76.93461,347.35,0.58,0.7,2025-06-02,1705,N,VIIRS,n,2.0NRT,295.04,7.73,D,POINT (-76.93461 37.16481)
41.46209,-81.67454,334.55,0.73,0.76,2025-06-02,1707,N,VIIRS,n,2.0NRT,297.65,7.43,D,POINT (-81.67454 41.46209)
40.9876,-76.80241,336.05,0.45,0.63,2025-06-02,1707,N,VIIRS,n,2.0NRT,294.7,4.23,D,POINT (-76.80241 40.9876)
40.88992,-77.70877,332.42,0.5,0.66,2025-06-02,1707,N,VIIRS,n,2.0NRT,297.65,4.44,D,POINT (-77.70877 40.88992)
42.02777,-77.85339,337.17,0.47,0.64,2025-06-02,1707,N,VIIRS,n,2.0NRT,290.42,3.14,D,POINT (-77.85339 42.02777)
41.45271,-81.67899,333.19,0.73,0.76,2025-06-02,1707,N,VIIRS,n,2.0NRT,301.27,4.87,D,POINT (-81.67899 41.45271)
31.52748,-81.69894,339.23,0.45,0.39,2025-06-02,1843,N,VIIRS,n,2.0NRT,295.27,12.28,D,POINT (-81.69894 31.52748)
30.44868,-88.65282,330.54,0.47,0.4,2025-06-02,1843,N,VIIRS,l,2.0NRT,292.48,3.85,D,POINT (-88.65282 30.44868)
28.97462,-95.46989,341.52,0.4,0.6,2025-06-02,1843,N,VIIRS,n,2.0NRT,293.73,7.49,D,POINT (-95.46989 28.97462)
31.13703,-83.09289,336.95,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,305.09,4.06,D,POINT (-83.09289 31.13703)
31.09638,-83.13422,334.78,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,303.85,6.58,D,POINT (-83.13422 31.09638)
31.30464,-81.54559,333.84,0.45,0.39,2025-06-02,1843,N,VIIRS,n,2.0NRT,298.54,2.11,D,POINT (-81.54559 31.30464)
30.45024,-83.3157,348.04,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,306.15,5.67,D,POINT (-83.3157 30.45024)
30.47842,-83.12135,336.47,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,295.15,1.53,D,POINT (-83.12135 30.47842)
30.45129,-83.31555,347.05,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,305.74,6.46,D,POINT (-83.31555 30.45129)
30.54861,-83.23653,341.53,0.4,0.37,2025-06-02,1843,N,VIIRS,l,2.0NRT,312.82,5.61,D,POINT (-83.23653 30.54861)
30.87942,-83.80216,340.16,0.39,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,309.95,5.02,D,POINT (-83.80216 30.87942)
30.80017,-84.22729,332.33,0.39,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,298.04,2.53,D,POINT (-84.22729 30.80017)
30.93884,-82.8894,338.62,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,305.19,6.38,D,POINT (-82.8894 30.93884)
30.93943,-82.88515,336.24,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,305.37,5.45,D,POINT (-82.88515 30.93943)
30.88558,-83.2205,334.8,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,303.92,3.22,D,POINT (-83.2205 30.88558)
30.47783,-83.12167,338.18,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,293.86,1.51,D,POINT (-83.12167 30.47783)
30.47226,-83.11211,353.28,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.56,6.39,D,POINT (-83.11211 30.47226)
30.39163,-83.38885,334.95,0.39,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,302.0,5.75,D,POINT (-83.38885 30.39163)
30.45017,-82.72093,343.11,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,310.16,4.65,D,POINT (-82.72093 30.45017)
30.45074,-82.71669,341.59,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,310.09,4.65,D,POINT (-82.71669 30.45074)
30.53332,-81.65535,341.86,0.44,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,308.87,11.89,D,POINT (-81.65535 30.53332)
30.03855,-84.41126,347.06,0.38,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,302.92,5.62,D,POINT (-84.41126 30.03855)
30.03915,-84.4073,345.63,0.38,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,302.99,5.39,D,POINT (-84.4073 30.03915)
30.21092,-83.16215,342.62,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,310.1,2.06,D,POINT (-83.16215 30.21092)
30.09294,-83.60428,343.01,0.39,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.4,6.57,D,POINT (-83.60428 30.09294)
30.62834,-83.04512,338.52,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.92,3.51,D,POINT (-83.04512 30.62834)
30.32069,-81.88436,335.47,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,302.7,4.87,D,POINT (-81.88436 30.32069)
30.32038,-81.88191,345.11,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,308.36,6.45,D,POINT (-81.88191 30.32038)
26.07221,-81.62437,354.87,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,271.59,8.21,D,POINT (-81.62437 26.07221)
26.07277,-81.62029,338.06,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,270.15,8.21,D,POINT (-81.62029 26.07277)
26.06881,-81.62379,337.28,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,269.84,3.74,D,POINT (-81.62379 26.06881)
26.06937,-81.61971,336.81,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,270.47,3.74,D,POINT (-81.61971 26.06937)
30.48795,-85.55658,342.38,0.39,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,300.16,7.15,D,POINT (-85.55658 30.48795)
30.5363,-85.00954,334.29,0.38,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,298.95,5.34,D,POINT (-85.00954 30.5363)
30.72546,-83.41626,345.67,0.4,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,307.53,4.38,D,POINT (-83.41626 30.72546)
29.59578,-89.89918,332.76,0.56,0.43,2025-06-02,1843,N,VIIRS,n,2.0NRT,300.78,5.25,D,POINT (-89.89918 29.59578)
30.70188,-83.21656,336.83,0.4,0.37,2025-06-02,1843,N,VIIRS,l,2.0NRT,307.22,1.91,D,POINT (-83.21656 30.70188)
30.09352,-83.60023,341.52,0.39,0.36,2025-06-02,1843,N,VIIRS,n,2.0NRT,308.02,6.57,D,POINT (-83.60023 30.09352)
32.19606,-82.53609,342.74,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.98,4.2,D,POINT (-82.53609 32.19606)
32.15885,-82.68529,335.11,0.42,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,303.17,4.04,D,POINT (-82.68529 32.15885)
32.15539,-82.68465,336.66,0.42,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,303.3,4.04,D,POINT (-82.68465 32.15539)
32.15733,-82.68253,347.37,0.42,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.17,7.52,D,POINT (-82.68253 32.15733)
32.19023,-82.32813,332.59,0.43,0.38,2025-06-02,1843,N,VIIRS,l,2.0NRT,305.66,1.51,D,POINT (-82.32813 32.19023)
32.17733,-82.34452,332.82,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,301.55,1.78,D,POINT (-82.34452 32.17733)
29.78827,-94.88894,331.32,0.35,0.57,2025-06-02,1843,N,VIIRS,n,2.0NRT,298.09,4.08,D,POINT (-94.88894 29.78827)
30.04887,-93.33134,333.22,0.57,0.52,2025-06-02,1843,N,VIIRS,n,2.0NRT,295.48,10.11,D,POINT (-93.33134 30.04887)
31.95589,-82.33537,340.72,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.14,5.16,D,POINT (-82.33537 31.95589)
28.79369,-98.30231,338.48,0.58,0.7,2025-06-02,1843,N,VIIRS,n,2.0NRT,293.35,7.77,D,POINT (-98.30231 28.79369)
31.86065,-82.86487,339.76,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.22,6.0,D,POINT (-82.86487 31.86065)
31.86124,-82.8605,346.88,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,306.14,11.29,D,POINT (-82.8605 31.86124)
31.85781,-82.85986,344.29,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,303.1,11.29,D,POINT (-82.85986 31.85781)
30.66011,-89.65439,332.49,0.52,0.42,2025-06-02,1843,N,VIIRS,n,2.0NRT,296.97,4.78,D,POINT (-89.65439 30.66011)
30.20288,-91.84309,330.12,0.46,0.47,2025-06-02,1843,N,VIIRS,n,2.0NRT,298.74,2.69,D,POINT (-91.84309 30.20288)
30.94478,-88.01108,332.32,0.44,0.38,2025-06-02,1843,N,VIIRS,l,2.0NRT,306.86,7.28,D,POINT (-88.01108 30.94478)
31.79619,-82.51527,336.49,0.42,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.9,2.56,D,POINT (-82.51527 31.79619)
30.94046,-88.01482,338.93,0.44,0.38,2025-06-02,1843,N,VIIRS,l,2.0NRT,308.48,12.14,D,POINT (-88.01482 30.94046)
31.81583,-82.28381,331.92,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,299.37,3.6,D,POINT (-82.28381 31.81583)
31.81234,-82.28319,338.32,0.43,0.38,2025-06-02,1843,N,VIIRS,n,2.0NRT,298.79,3.6,D,POINT (-82.28319 31.81234)
31.69016,-82.89335,335.2,0.41,0.37,2025-06-02,1843,N,VIIRS,l,2.0NRT,305.63,4.97,D,POINT (-82.89335 31.69016)
28.72992,-97.6332,338.15,0.54,0.68,2025-06-02,1843,N,VIIRS,n,2.0NRT,293.01,5.64,D,POINT (-97.6332 28.72992)
31.11069,-86.36453,345.87,0.4,0.37,2025-06-02,1843,N,VIIRS,l,2.0NRT,304.01,7.78,D,POINT (-86.36453 31.11069)
29.96819,-92.00224,331.13,0.48,0.48,2025-06-02,1843,N,VIIRS,n,2.0NRT,297.51,1.99,D,POINT (-92.00224 29.96819)
31.5579,-82.79056,336.94,0.41,0.37,2025-06-02,1843,N,VIIRS,n,2.0NRT,304.36,3.33,D,POINT (-82.79056 31.5579)
31.46095,-82.99033,333.35,0.41,0.37,2025-06-02,1843,N,VIIRS,l,2.0NRT,304.09,3.75,D,POINT (-82.99033 31.46095)
37.41443,-94.84024,340.92,0.47,0.48,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.31,11.72,D,POINT (-94.84024 37.41443)
32.68027,-83.64688,338.84,0.4,0.37,2025-06-02,1845,N,VIIRS,n,2.0NRT,300.2,3.81,D,POINT (-83.64688 32.68027)
30.03885,-97.2111,367.0,0.47,0.64,2025-06-02,1845,N,VIIRS,h,2.0NRT,293.72,6.48,D,POINT (-97.2111 30.03885)
30.74164,-94.50497,330.4,0.32,0.55,2025-06-02,1845,N,VIIRS,n,2.0NRT,289.59,1.6,D,POINT (-94.50497 30.74164)
32.31416,-90.13515,332.23,0.52,0.41,2025-06-02,1845,N,VIIRS,l,2.0NRT,302.97,5.78,D,POINT (-90.13515 32.31416)
31.93937,-92.36751,339.2,0.46,0.47,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.25,5.88,D,POINT (-92.36751 31.93937)
31.94362,-92.36876,339.25,0.46,0.47,2025-06-02,1845,N,VIIRS,n,2.0NRT,297.56,4.06,D,POINT (-92.36876 31.94362)
33.75112,-82.21124,332.86,0.45,0.39,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.83,10.36,D,POINT (-82.21124 33.75112)
34.00199,-80.60104,330.62,0.53,0.42,2025-06-02,1845,N,VIIRS,n,2.0NRT,297.32,3.12,D,POINT (-80.60104 34.00199)
34.11686,-80.66874,341.81,0.53,0.42,2025-06-02,1845,N,VIIRS,n,2.0NRT,303.32,6.35,D,POINT (-80.66874 34.11686)
34.11857,-80.66495,334.66,0.53,0.42,2025-06-02,1845,N,VIIRS,n,2.0NRT,301.6,11.41,D,POINT (-80.66495 34.11857)
32.3775,-91.91993,339.56,0.42,0.45,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.52,6.44,D,POINT (-91.91993 32.3775)
32.38162,-91.92111,342.62,0.42,0.45,2025-06-02,1845,N,VIIRS,n,2.0NRT,302.04,6.44,D,POINT (-91.92111 32.38162)
32.3807,-91.92554,330.39,0.42,0.45,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.79,5.52,D,POINT (-91.92554 32.3807)
34.50061,-77.47106,337.56,0.53,0.5,2025-06-02,1845,N,VIIRS,n,2.0NRT,295.84,7.98,D,POINT (-77.47106 34.50061)
34.14642,-81.30488,331.81,0.49,0.41,2025-06-02,1845,N,VIIRS,n,2.0NRT,297.37,2.0,D,POINT (-81.30488 34.14642)
33.66392,-85.72106,331.53,0.38,0.36,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.42,4.1,D,POINT (-85.72106 33.66392)
32.42159,-92.66166,330.2,0.46,0.47,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.11,2.02,D,POINT (-92.66166 32.42159)
31.13042,-98.2483,336.78,0.51,0.66,2025-06-02,1845,N,VIIRS,n,2.0NRT,295.98,7.84,D,POINT (-98.2483 31.13042)
31.12905,-98.25346,332.24,0.51,0.66,2025-06-02,1845,N,VIIRS,n,2.0NRT,295.28,3.85,D,POINT (-98.25346 31.12905)
32.88125,-91.44501,330.87,0.39,0.44,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.1,2.31,D,POINT (-91.44501 32.88125)
33.20011,-89.8998,333.75,0.49,0.4,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.43,4.44,D,POINT (-89.8998 33.20011)
34.96197,-76.957,335.04,0.57,0.52,2025-06-02,1845,N,VIIRS,n,2.0NRT,297.88,5.9,D,POINT (-76.957 34.96197)
33.04251,-91.33513,334.24,0.38,0.43,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.66,3.22,D,POINT (-91.33513 33.04251)
34.96359,-78.28749,341.64,0.48,0.48,2025-06-02,1845,N,VIIRS,n,2.0NRT,300.19,14.14,D,POINT (-78.28749 34.96359)
34.45904,-83.30529,334.85,0.42,0.38,2025-06-02,1845,N,VIIRS,n,2.0NRT,294.97,2.17,D,POINT (-83.30529 34.45904)
34.55657,-82.71083,331.64,0.44,0.38,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.2,1.68,D,POINT (-82.71083 34.55657)
34.65247,-82.6579,336.83,0.44,0.39,2025-06-02,1845,N,VIIRS,n,2.0NRT,301.77,8.03,D,POINT (-82.6579 34.65247)
34.83579,-81.79112,332.01,0.48,0.4,2025-06-02,1845,N,VIIRS,n,2.0NRT,296.31,2.8,D,POINT (-81.79112 34.83579)
35.14278,-79.06091,331.86,0.44,0.46,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.43,6.01,D,POINT (-79.06091 35.14278)
35.14229,-79.0658,338.34,0.44,0.46,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.76,3.92,D,POINT (-79.0658 35.14229)
35.14803,-79.05161,333.14,0.44,0.46,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.72,2.37,D,POINT (-79.05161 35.14803)
34.43297,-84.92612,332.5,0.39,0.36,2025-06-02,1845,N,VIIRS,l,2.0NRT,306.84,3.49,D,POINT (-84.92612 34.43297)
34.43874,-84.90997,335.17,0.39,0.36,2025-06-02,1845,N,VIIRS,l,2.0NRT,306.43,4.35,D,POINT (-84.90997 34.43874)
35.14625,-79.05438,344.29,0.44,0.46,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.89,2.72,D,POINT (-79.05438 35.14625)
35.15526,-79.05054,335.01,0.44,0.46,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.64,2.68,D,POINT (-79.05054 35.15526)
35.19564,-78.89697,344.49,0.45,0.47,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.32,5.35,D,POINT (-78.89697 35.19564)
34.85798,-82.64728,334.09,0.44,0.39,2025-06-02,1845,N,VIIRS,n,2.0NRT,300.9,3.16,D,POINT (-82.64728 34.85798)
35.31919,-79.34394,340.86,0.42,0.45,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.68,2.82,D,POINT (-79.34394 35.31919)
32.57898,-95.75749,367.0,0.34,0.56,2025-06-02,1845,N,VIIRS,h,2.0NRT,292.85,18.58,D,POINT (-95.75749 32.57898)
32.5781,-95.76109,351.78,0.34,0.56,2025-06-02,1845,N,VIIRS,n,2.0NRT,292.62,13.86,D,POINT (-95.76109 32.5781)
32.23332,-97.22257,339.32,0.42,0.61,2025-06-02,1845,N,VIIRS,n,2.0NRT,293.9,4.24,D,POINT (-97.22257 32.23332)
33.79388,-90.57462,350.61,0.51,0.41,2025-06-02,1845,N,VIIRS,n,2.0NRT,307.93,30.87,D,POINT (-90.57462 33.79388)
33.79283,-90.5801,330.51,0.51,0.41,2025-06-02,1845,N,VIIRS,l,2.0NRT,304.91,2.73,D,POINT (-90.5801 33.79283)
35.1449,-82.01528,330.22,0.47,0.4,2025-06-02,1845,N,VIIRS,n,2.0NRT,299.39,1.91,D,POINT (-82.01528 35.1449)
32.45467,-97.04232,340.01,0.41,0.6,2025-06-02,1845,N,VIIRS,n,2.0NRT,296.19,4.32,D,POINT (-97.04232 32.45467)
32.45406,-97.04182,342.62,0.41,0.6,2025-06-02,1845,N,VIIRS,n,2.0NRT,296.39,4.92,D,POINT (-97.04182 32.45406)
35.42352,-80.72169,333.17,0.54,0.42,2025-06-02,1845,N,VIIRS,n,2.0NRT,301.06,7.75,D,POINT (-80.72169 35.42352)
35.42289,-80.72768,331.27,0.54,0.42,2025-06-02,1845,N,VIIRS,n,2.0NRT,298.37,3.54,D,POINT (-80.72768 35.42289)
34.83943,-85.79264,330.37,0.38,0.36,2025-06-02,1845,N,VIIRS,n,2.0NRT,297.9,2.7,D,POINT (-85.79264 34.83943)
34.15172,-90.19698,342.81,0.49,0.4,2025-06-02,1845,N,VIIRS,n,2.0NRT,304.92,5.42,D,POINT (-90.19698 34.15172)
32.95658,-95.99345,336.03,0.34,0.56,2025-06-02,1845,N,VIIRS,n,2.0NRT,292.32,2.47,D,POINT (-95.99345 32.95658)
